item_id;order_id;customer_id;product_id;sales_amount;quantity;discount;profit;margin
1825;167507;721;OFF-BI-10003694;31.32;10;0.7;-25.06;-8
1826;167507;721;FUR-FU-10001935;11.84;4;0.2;3.11;1.05
1827;167507;721;FUR-FU-10002878;22.78;1;0.2;4.84;0.21
1828;109344;137;TEC-PH-10002624;1127.98;3;0.2;126.9;0.34
1829;140851;563;OFF-PA-10000019;38.88;6;0;18.66;2.88
1830;103373;117;TEC-PH-10002885;779.8;2;0.4;-168.96;-0.43
1831;145884;676;TEC-PH-10000895;1439.92;8;0;374.38;2.08
1832;145884;676;FUR-TA-10002356;262.11;1;0;62.91;0.24
1833;131422;301;FUR-CH-10001270;207;3;0.2;25.88;0.38
1834;162691;3;TEC-MA-10000488;1439.98;3;0.4;-264;-0.55
1835;162691;3;OFF-PA-10003729;36.29;7;0.2;12.7;2.45
1836;141278;624;OFF-AR-10003056;21.4;5;0;6.21;1.45
1837;122693;573;OFF-AP-10002518;1245.86;7;0;361.3;2.03
1838;117345;65;OFF-LA-10000240;17.54;3;0.2;5.92;1.01
1839;117345;65;FUR-FU-10000629;44.13;4;0.2;12.14;1.1
1840;117345;65;OFF-AP-10001005;62.92;1;0.2;10.22;0.16
1841;117345;65;OFF-PA-10002377;78.3;2;0.2;29.36;0.75
1842;157763;421;FUR-CH-10000988;140.81;1;0;39.43;0.28
1843;135391;281;OFF-LA-10001074;40.1;4;0.2;13.53;1.35
1844;135391;281;FUR-FU-10001986;40.78;2;0.6;-30.59;-1.5
1845;113852;306;TEC-AC-10003027;90.57;3;0;11.77;0.39
1846;158512;229;OFF-PA-10001804;40.08;6;0;19.24;2.88
1847;158512;229;FUR-FU-10004973;37.68;2;0;15.83;0.84
1848;128370;284;FUR-CH-10002602;362.35;3;0.2;27.18;0.23
1849;128370;284;OFF-BI-10004140;7.18;2;0.2;2.25;0.63
1850;160472;619;OFF-ST-10000464;34.76;1;0;9.73;0.28
1851;160472;619;TEC-AC-10002253;831.2;5;0;124.68;0.75
1852;160472;619;OFF-PA-10000528;26.4;5;0;11.88;2.25
1853;160472;619;OFF-EN-10000483;106.75;7;0;49.11;3.22
1854;160472;619;OFF-PA-10003129;97.82;2;0;45.98;0.94
1855;160472;619;OFF-ST-10003442;141.4;5;0;38.18;1.35
1856;114643;280;OFF-AR-10003631;14.52;3;0;4.79;0.99
1857;158218;28;OFF-ST-10000563;127.92;5;0.2;-15.99;-0.63
1858;158218;28;OFF-BI-10002133;34.24;4;0.8;-53.07;-6.2
1859;121608;359;OFF-AP-10002311;137.62;2;0;60.55;0.88
1860;121608;359;TEC-PH-10004959;100.49;1;0;25.12;0.25
1861;121251;295;FUR-BO-10001918;257.57;2;0.2;-28.98;-0.23
1862;121251;295;TEC-PH-10004896;119.96;4;0;33.59;1.12
1863;151078;655;OFF-ST-10001328;49.63;4;0.2;4.96;0.4
1864;100839;574;FUR-TA-10004575;727.45;5;0.5;-465.57;-3.2
1865;100839;574;FUR-FU-10001617;24.96;3;0.2;4.37;0.53
1866;116659;556;TEC-PH-10002824;370.78;3;0.4;-92.7;-0.75
1867;118857;5;FUR-FU-10004460;196.45;5;0;70.72;1.8
1868;127110;137;OFF-PA-10003309;31.1;6;0.2;10.89;2.1
1869;127110;137;OFF-ST-10002554;78.26;2;0.2;-17.61;-0.45
1870;148201;142;OFF-PA-10000019;6.48;1;0;3.11;0.48
1871;116932;533;OFF-AR-10002067;99.2;5;0;25.79;1.3
1872;116932;533;FUR-CH-10001215;801.57;2;0.2;50.1;0.13
1873;116932;533;FUR-TA-10004175;272.85;1;0.2;27.28;0.1
1874;142888;82;FUR-TA-10004767;70.98;1;0;20.58;0.29
1875;147914;497;OFF-PA-10001685;16.22;2;0.2;5.88;0.73
1876;112977;133;FUR-BO-10003272;176.78;1;0.2;-22.1;-0.13
1877;112039;384;TEC-PH-10000984;470.38;3;0.2;47.04;0.3
1878;118885;343;FUR-CH-10002880;393.57;4;0.2;-44.28;-0.45
1879;118885;343;TEC-PH-10002563;302.38;3;0.2;22.68;0.23
1880;166611;183;OFF-BI-10001191;68.74;9;0.7;-48.12;-6.3
1881;109512;478;OFF-EN-10002621;29.34;3;0;14.67;1.5
1882;109512;478;FUR-CH-10001146;383.61;7;0.1;63.93;1.17
1883;109512;478;OFF-ST-10000689;563.4;4;0;67.61;0.48
1884;118570;161;OFF-PA-10001289;217.06;7;0.2;78.68;2.54
1885;154718;190;OFF-LA-10003714;6;2;0.2;2.1;0.7
1886;147578;592;FUR-FU-10001889;31.56;3;0;10.41;0.99
1887;140165;266;OFF-FA-10002815;7.1;2;0.2;2.4;0.68
1888;140165;266;OFF-BI-10004519;398.35;8;0.7;-331.96;-6.67
1889;142587;766;OFF-AP-10004708;121.79;4;0.2;13.7;0.45
1890;142587;766;FUR-TA-10000617;409.59;3;0.4;-122.88;-0.9
1891;157623;214;OFF-PA-10001204;10.56;2;0;4.75;0.9
1892;157623;214;OFF-AR-10003723;3.38;1;0;1.25;0.37
1893;145310;367;OFF-EN-10002621;7.82;1;0.2;2.93;0.37
1894;100083;131;OFF-PA-10000241;24.78;1;0.2;7.75;0.31
1895;108063;6;OFF-AR-10001446;34.65;3;0;10.4;0.9
1896;109197;351;OFF-BI-10004632;487.98;2;0.2;152.5;0.63
1897;141789;30;OFF-BI-10001359;1793.98;2;0;843.17;0.94
1898;169775;662;OFF-EN-10001749;29.81;2;0.2;10.81;0.73
1899;169775;662;OFF-BI-10004390;505.18;4;0.7;-336.78;-2.67
1900;169775;662;FUR-TA-10001857;174.06;3;0.45;-110.76;-1.91
1901;140543;175;OFF-ST-10000563;191.88;6;0;19.19;0.6
1902;151141;231;TEC-PH-10004924;14.78;2;0;3.99;0.54
1903;167094;188;OFF-PA-10003953;5.18;1;0.2;1.81;0.35
1904;167094;188;FUR-CH-10000155;478.48;2;0.2;47.85;0.2
1905;167094;188;TEC-AC-10003116;28.4;2;0.2;6.75;0.48
1906;154410;523;OFF-ST-10002743;909.12;8;0;9.09;0.08
1907;150567;656;OFF-BI-10001757;2.95;2;0.7;-2.16;-1.46
1908;150567;656;OFF-BI-10000069;27.02;6;0.7;-21.61;-4.8
1909;157959;635;FUR-FU-10004093;136.92;4;0;41.08;1.2
1910;105886;243;FUR-FU-10001037;18.96;2;0;8.53;0.9
1911;105963;717;TEC-AC-10003832;99.39;3;0;40.75;1.23
1912;121503;284;OFF-PA-10001878;273.9;7;0.2;92.44;2.36
1913;121503;284;TEC-MA-10003674;597.13;3;0.4;49.76;0.25
1914;103366;265;TEC-AC-10003628;149.95;5;0;65.98;2.2
1915;124597;42;OFF-LA-10003190;4.61;2;0.2;1.67;0.72
1916;124597;42;OFF-AR-10002280;15.53;3;0.2;4.85;0.94
1917;124597;42;OFF-LA-10001569;11.95;3;0.2;3.88;0.97
1918;105634;326;OFF-AR-10001573;11.65;5;0;3.38;1.45
1919;123673;137;TEC-PH-10001809;299.9;2;0;74.98;0.5
1920;111423;250;OFF-BI-10003091;895.92;5;0.2;302.37;1.69
1921;111423;250;FUR-CH-10003981;462.56;2;0.1;97.65;0.42
1922;125178;500;OFF-ST-10002562;15.01;2;0.2;1.5;0.2
1923;156685;681;TEC-PH-10004345;863.64;9;0.2;107.96;1.13
1924;156685;681;OFF-AR-10000588;47.62;3;0.2;3.57;0.22
1925;126865;554;OFF-PA-10003039;92.94;3;0;41.82;1.35
1926;102834;465;TEC-AC-10001908;199.98;2;0;69.99;0.7
1927;139710;311;TEC-PH-10001198;177.48;3;0.2;19.97;0.34
1928;121538;632;OFF-PA-10004071;88.77;2;0.2;31.07;0.7
1929;101539;777;OFF-PA-10001972;6.48;1;0;3.11;0.48
1930;101539;777;OFF-ST-10004180;46.51;1;0;1.86;0.04
1931;101539;777;TEC-PH-10004165;659.98;3;0.2;49.5;0.23
1932;152121;177;TEC-PH-10002483;271.99;1;0.2;23.8;0.09
1933;161200;690;FUR-BO-10000468;145.74;3;0;23.32;0.48
1934;161200;690;FUR-FU-10001706;15.4;5;0;7.39;2.4
1935;101245;465;OFF-PA-10003129;244.55;5;0;114.94;2.35
1936;101245;465;TEC-AC-10001284;166.16;8;0;59.82;2.88
1937;141768;578;FUR-FU-10002268;14.73;3;0;4.86;0.99
1938;112109;380;OFF-BI-10002082;19.97;2;0.7;-13.31;-1.33
1939;112109;380;OFF-ST-10001505;33.49;7;0.2;-1.26;-0.26
1940;112109;380;OFF-BI-10001634;8.74;4;0.7;-6.12;-2.8
1941;112109;380;FUR-CH-10004287;662.88;3;0.2;74.57;0.34
1942;144064;138;OFF-LA-10004544;47.36;4;0.2;17.76;1.5
1943;144064;138;OFF-ST-10004507;27.44;2;0.2;2.4;0.17
1944;144064;138;OFF-BI-10002012;3.24;9;0.8;-5.18;-14.39
1945;108581;268;TEC-AC-10001109;95.97;4;0.2;26.39;1.1
1946;108581;268;OFF-PA-10000809;10.37;2;0.2;3.63;0.7
1947;157987;41;OFF-AR-10000658;23.1;2;0;6.47;0.56
1948;157987;41;FUR-FU-10001196;11.54;2;0;3.46;0.6
1949;157987;41;FUR-TA-10001889;254.53;1;0.4;-93.33;-0.37
1950;157987;41;OFF-AP-10000358;12.98;1;0;3.76;0.29
1951;157987;41;OFF-BI-10004970;26.43;8;0.2;8.92;2.7
1952;157987;41;TEC-PH-10003885;197.97;3;0;57.41;0.87
1953;157987;41;OFF-LA-10001641;18.9;6;0;9.07;2.88
1954;157987;41;FUR-CH-10003379;1282.41;5;0.1;213.74;0.83
1955;157987;41;OFF-AR-10004582;4.92;3;0;2.21;1.35
1956;157987;41;TEC-AC-10002842;238;2;0;38.08;0.32
1957;157987;41;TEC-AC-10000109;167.97;3;0;40.31;0.72
1958;157987;41;OFF-PA-10003893;17.12;4;0;7.7;1.8
1959;110905;645;OFF-BI-10003669;16.2;3;0;7.78;1.44
1960;110905;645;OFF-AP-10004785;33.99;3;0;14.62;1.29
1961;110905;645;TEC-AC-10003023;296.85;5;0;53.43;0.9
1962;110905;645;TEC-AC-10002217;112.8;6;0;6.77;0.36
1963;110905;645;OFF-BI-10002954;13.71;3;0;6.58;1.44
1964;110905;645;OFF-PA-10002586;24.9;5;0;11.7;2.35
1965;110905;645;OFF-ST-10000025;286.29;3;0;17.18;0.18
1966;110905;645;OFF-AP-10003281;24.18;2;0;7.25;0.6
1967;165841;213;TEC-PH-10002103;281.97;3;0;78.95;0.84
1968;165841;213;OFF-SU-10000898;69.5;5;0;20.16;1.45
1969;165841;213;OFF-PA-10001144;166.44;3;0;79.89;1.44
1970;117485;88;TEC-AC-10004659;291.96;4;0;102.19;1.4
1971;140242;516;OFF-AR-10004752;6.41;3;0.2;0.64;0.3
1972;140242;516;TEC-AC-10004659;408.74;7;0.2;76.64;1.31
1973;148950;400;OFF-BI-10001249;5.1;4;0.8;-8.68;-6.81
1974;148950;400;OFF-FA-10003059;2.9;2;0.2;0.47;0.32
1975;148950;400;TEC-AC-10002718;35.02;3;0.2;-2.19;-0.19
1976;110408;15;OFF-ST-10001522;275.97;3;0;11.04;0.12
1977;110408;15;TEC-PH-10002352;1394.95;5;0;362.69;1.3
1978;110408;15;FUR-CH-10003774;545.88;6;0;70.96;0.78
1979;109939;25;OFF-AR-10000127;5.25;2;0.2;0.59;0.22
1980;112669;430;FUR-CH-10004086;933.54;4;0.2;105.02;0.45
1981;112669;430;OFF-ST-10001228;42.98;4;0.2;4.3;0.4
1982;119592;551;OFF-BI-10004187;3.76;2;0;1.8;0.96
1983;122749;561;TEC-PH-10003811;479.96;4;0;134.39;1.12
1984;164721;454;OFF-AP-10000240;320.88;6;0;93.06;1.74
1985;164721;454;FUR-FU-10001940;23.88;3;0;10.51;1.32
1986;164721;454;OFF-PA-10000575;26.76;4;0;12.31;1.84
1987;147417;160;TEC-CO-10001449;1439.98;4;0.4;192;0.53
1988;127509;6;OFF-BI-10002393;17.22;3;0;7.92;1.38
1989;127509;6;FUR-TA-10002855;1024.38;7;0;215.12;1.47
1990;127509;6;OFF-EN-10000781;26.22;3;0;12.32;1.41
1991;127509;6;OFF-PA-10002160;17.34;3;0;8.5;1.47
1992;111374;160;OFF-BI-10004970;4.96;4;0.7;-3.8;-3.06
1993;133648;516;OFF-LA-10003923;71.04;6;0.2;26.64;2.25
1994;133648;516;OFF-AR-10002257;5.34;2;0.2;0.73;0.27
1995;133648;516;OFF-FA-10004395;11.3;3;0.2;-2.12;-0.56
1996;147221;401;OFF-AP-10002534;294.62;5;0.8;-766.01;-13
1997;147221;401;FUR-FU-10004020;8.75;4;0.6;-3.72;-1.7
1998;131905;563;OFF-LA-10002787;15;4;0;7.2;1.92
1999;131905;563;TEC-PH-10003645;161.61;1;0;42.02;0.26
2000;131905;563;TEC-PH-10001615;144.95;5;0;42.04;1.45
2001;166128;480;TEC-AC-10001767;199.95;5;0;21.99;0.55
2002;166128;480;OFF-AR-10001221;41.86;7;0;14.23;2.38
2003;163510;396;OFF-ST-10000563;95.94;3;0;9.59;0.3
2004;163510;396;FUR-CH-10001146;304.45;5;0;76.11;1.25
2005;143028;669;OFF-BI-10004738;11.36;3;0.8;-17.05;-4.5
2006;111150;641;OFF-AR-10000034;29.68;7;0;11.58;2.73
2007;111150;641;TEC-AC-10000290;47.53;7;0;16.16;2.38
2008;165386;145;FUR-BO-10003034;183.37;2;0.3;-36.67;-0.4
2009;116407;345;OFF-AR-10001315;4.22;3;0.2;0.48;0.34
2010;116407;345;OFF-AP-10002118;333.06;2;0.2;29.14;0.17
2011;116407;345;OFF-PA-10002137;24.9;4;0.2;7.78;1.25
2012;155761;719;TEC-AC-10001606;159.98;2;0.2;36;0.45
2013;155761;719;OFF-ST-10000943;46.34;3;0.2;4.63;0.3
2014;145905;47;FUR-CH-10001854;350.98;1;0;84.24;0.24
2015;145905;47;OFF-PA-10000533;13.08;2;0;6.02;0.92
2016;145905;47;OFF-ST-10003716;900.08;4;0;117.01;0.52
2017;113110;84;OFF-BI-10000088;17.57;2;0.2;6.37;0.73
2018;113110;84;OFF-LA-10000240;14.62;2;0;6.87;0.94
2019;113110;84;OFF-SU-10001165;33.36;4;0;8.67;1.04
2020;113110;84;OFF-PA-10002749;40.14;6;0;19.67;2.94
2021;168354;633;OFF-ST-10001490;1606.23;9;0;481.87;2.7
2022;168354;633;OFF-PA-10002377;17.04;3;0;7.67;1.35
2023;168354;633;OFF-BI-10004826;49.53;3;0;23.77;1.44
2024;168354;633;FUR-CH-10004675;872.32;4;0;244.25;1.12
2025;111241;299;OFF-BI-10002867;239.12;5;0.2;77.71;1.62
2026;114237;484;FUR-BO-10004409;141.96;2;0;39.75;0.56
2027;113516;777;OFF-BI-10002225;33.02;2;0.2;11.56;0.7
2028;113516;777;OFF-BI-10001989;67.14;4;0.2;23.5;1.4
2029;117961;315;OFF-BI-10000343;14.73;3;0;6.92;1.41
2030;117961;315;OFF-ST-10001172;104.9;5;0;25.18;1.2
2031;117961;315;OFF-BI-10003707;61.04;4;0;30.52;2
2032;117961;315;OFF-PA-10001274;10.95;3;0;5.15;1.41
2033;128923;301;OFF-PA-10002250;9.39;2;0.2;3.29;0.7
2034;128923;301;OFF-AR-10000475;9.33;1;0.2;0.82;0.09
2035;162481;132;OFF-BI-10002976;8.26;2;0;3.88;0.94
2036;162481;132;FUR-CH-10003061;269.97;3;0;51.29;0.57
2037;119214;126;OFF-PA-10002893;29.04;3;0;13.94;1.44
2038;119214;126;OFF-LA-10003077;14.62;2;0;6.87;0.94
2039;122287;703;OFF-PA-10001661;11.95;3;0.2;4.33;1.09
2040;122287;703;OFF-BI-10004656;4.54;7;0.7;-3.33;-5.13
2041;122287;703;OFF-BI-10003707;9.16;2;0.7;-6.1;-1.33
2042;122287;703;FUR-FU-10004973;75.36;5;0.2;20.72;1.37
2043;104493;246;OFF-BI-10004817;57.5;6;0.2;20.13;2.1
2044;158946;347;OFF-AR-10001860;38.86;7;0.2;7.77;1.4
2045;129168;438;OFF-PA-10001639;15.55;3;0.2;5.44;1.05
2046;131835;505;OFF-AP-10004487;162.64;2;0;45.54;0.56
2047;131835;505;TEC-PH-10001760;597;3;0;280.59;1.41
2048;131835;505;OFF-PA-10004071;55.48;1;0;26.63;0.48
2049;142237;172;FUR-FU-10004848;289.8;7;0.2;36.23;0.88
2050;142237;172;OFF-BI-10004022;2.5;3;0.7;-2;-2.4
2051;142237;172;OFF-BI-10003669;6.48;4;0.7;-4.75;-2.93
2052;142237;172;FUR-CH-10003833;341.49;8;0.3;-73.18;-1.71
2053;142237;172;OFF-AR-10003732;11.12;5;0.2;0.83;0.37
2054;142237;172;FUR-FU-10003142;25.34;6;0.2;3.48;0.82
2055;136434;631;FUR-FU-10001196;17.31;3;0;5.19;0.9
2056;120376;741;TEC-AC-10001114;199.95;5;0;63.98;1.6
2057;120376;741;FUR-CH-10002335;1586.69;7;0;412.54;1.82
2058;120376;741;TEC-AC-10000844;84.99;1;0;30.6;0.36
2059;120376;741;FUR-TA-10004534;411.8;2;0;70.01;0.34
2060;106439;309;OFF-FA-10002975;11.34;3;0;5.22;1.38
2061;106439;309;OFF-ST-10003996;80.3;5;0;20.88;1.3
2062;106439;309;OFF-BI-10002571;15.97;2;0.2;5.39;0.68
2063;106439;309;OFF-PA-10000477;64.74;13;0;30.43;6.11
2064;106439;309;OFF-BI-10004209;19.3;3;0.2;6.03;0.94
2065;106439;309;OFF-ST-10001963;405.64;4;0;12.17;0.12
2066;106439;309;FUR-CH-10003833;146.35;3;0.2;-9.15;-0.19
2067;106439;309;TEC-AC-10004568;251.91;9;0;47.86;1.71
2068;106439;309;OFF-AR-10001419;12.39;3;0;3.72;0.9
2069;133452;792;TEC-AC-10002800;199.96;4;0;69.99;1.4
2070;133452;792;FUR-TA-10003954;710.83;3;0.2;-97.74;-0.41
2071;146521;173;OFF-BI-10000301;1.94;1;0.7;-1.29;-0.66
2072;110996;434;FUR-CH-10003956;283.92;5;0.2;-46.14;-0.81
2073;129693;731;OFF-BI-10002954;7.31;2;0.2;2.56;0.7
2074;122504;217;TEC-AC-10003289;59.97;3;0;13.79;0.69
2075;122504;217;TEC-PH-10002468;761.54;7;0.2;66.64;0.61
2076;131051;754;FUR-FU-10001861;58.2;3;0;28.52;1.47
2077;140676;72;OFF-PA-10004082;39.9;5;0;19.95;2.5
2078;140676;72;OFF-AP-10000358;90.86;7;0;26.35;2.03
2079;140676;72;OFF-PA-10004243;94.85;5;0;45.53;2.4
2080;120103;490;OFF-PA-10001295;106.23;7;0.2;37.18;2.45
2081;120103;490;TEC-PH-10002170;111.98;2;0.2;11.2;0.2
2082;120103;490;FUR-FU-10002885;7.71;2;0.2;1.74;0.45
2083;104647;172;OFF-PA-10002870;37.44;6;0;16.85;2.7
2084;110352;258;OFF-LA-10003923;23.68;2;0.2;8.88;0.75
2085;140501;337;OFF-LA-10003510;122.12;4;0;56.18;1.84
2086;140501;337;OFF-LA-10000248;18.45;5;0;8.67;2.35
2087;140501;337;OFF-ST-10000060;324.9;5;0;38.99;0.6
2088;140501;337;OFF-PA-10003129;146.73;3;0;68.96;1.41
2089;140501;337;OFF-FA-10004076;3.96;2;0;1.47;0.74
2090;139290;491;OFF-LA-10004008;5.76;2;0;2.65;0.92
2091;166142;483;OFF-BI-10004094;26.55;3;0;13.01;1.47
2092;166142;483;FUR-TA-10004607;310.44;3;0.3;-48.78;-0.47
2093;145926;497;FUR-CH-10004289;479.9;5;0;81.58;0.85
2094;149678;56;OFF-SU-10004498;12.88;1;0;0.39;0.03
2095;164357;670;OFF-AR-10001177;13.12;5;0.2;1.48;0.56
2096;146570;713;OFF-BI-10001718;511.84;8;0;240.56;3.76
2097;146570;713;OFF-AR-10004602;91.96;4;0;25.75;1.12
2098;146570;713;OFF-AR-10003856;8.34;3;0;2.17;0.78
2099;124401;659;OFF-ST-10000649;37.68;3;0.2;2.36;0.19
2100;124401;659;TEC-AC-10002926;279.94;7;0.2;80.48;2.01
2101;140116;431;OFF-ST-10000078;636.41;3;0.2;-15.91;-0.07
2102;140116;431;OFF-AR-10001044;83.17;4;0.2;9.36;0.45
2103;123295;8;FUR-CH-10002372;259.14;4;0.2;-25.91;-0.4
2104;167101;110;OFF-PA-10000357;221.92;4;0;106.52;1.92
2105;167101;110;TEC-AC-10001266;26;2;0;11.7;0.9
2106;167633;80;OFF-PA-10004888;15.55;3;0.2;5.44;1.05
2107;152723;330;OFF-BI-10003460;0.88;1;0.8;-1.4;-1.59
2108;164882;671;OFF-PA-10000157;19.98;1;0;9.39;0.47
2109;164882;671;OFF-BI-10004519;398.35;3;0.2;124.49;0.94
2110;164882;671;OFF-AR-10004272;5.04;3;0;1.26;0.75
2111;164882;671;OFF-FA-10000585;17.45;5;0;8.03;2.3
2112;164882;671;FUR-CH-10004218;323.14;4;0.2;20.2;0.25
2113;164882;671;OFF-SU-10004231;29.7;3;0;8.02;0.81
2114;164882;671;TEC-PH-10001578;1295.84;4;0.2;145.78;0.45
2115;164882;671;OFF-ST-10003638;46.84;2;0;12.65;0.54
2116;164882;671;FUR-BO-10002213;425.83;1;0.15;20.04;0.05
2117;159786;619;FUR-TA-10001307;209.67;1;0.4;-13.98;-0.07
2118;130267;682;OFF-PA-10002222;159.88;7;0;73.54;3.22
2119;155460;641;OFF-PA-10002479;5.28;1;0;2.38;0.45
2120;155460;641;OFF-BI-10003091;895.92;5;0.2;302.37;1.69
2121;168690;738;OFF-BI-10000145;2.81;3;0.7;-1.97;-2.1
2122;158246;359;FUR-CH-10003061;215.98;3;0.2;-2.7;-0.04
2123;167381;266;FUR-BO-10001972;241.96;2;0;41.13;0.34
2124;167381;266;OFF-LA-10000134;27.72;9;0;13.31;4.32
2125;144862;266;OFF-EN-10003040;104.68;5;0.2;35.33;1.69
2126;144862;266;TEC-PH-10000923;62.96;7;0.4;9.44;1.05
2127;126032;111;TEC-AC-10000158;86.38;3;0.2;1.08;0.04
2128;134859;407;FUR-FU-10003623;64.94;3;0.2;6.49;0.3
2129;134859;407;OFF-PA-10001293;20.74;4;0.2;7.26;1.4
2130;114188;622;OFF-AP-10000124;33.28;4;0;9.32;1.12
2131;114188;622;OFF-AR-10004511;38.52;9;0;11.94;2.79
2132;114188;622;FUR-FU-10000076;139.86;7;0;60.14;3.01
2133;156524;190;OFF-PA-10003883;19.65;3;0;9.04;1.38
2134;122210;788;OFF-BI-10003656;152.99;3;0.7;-122.39;-2.4
2135;122210;788;OFF-FA-10000053;10.58;7;0.2;-2.38;-1.57
2136;122210;788;TEC-PH-10002807;94.92;4;0.4;15.82;0.67
2137;156377;773;FUR-FU-10002364;14.76;5;0.6;-11.44;-3.88
2138;156377;773;OFF-BI-10002954;3.66;4;0.8;-5.85;-6.39
2139;157896;160;OFF-PA-10004092;146.82;3;0;73.41;1.5
2140;159520;308;OFF-BI-10003982;149.54;9;0.2;50.47;3.04
2141;159520;308;OFF-SU-10001664;17.14;2;0;4.46;0.52
2142;159520;308;FUR-TA-10003238;991.76;3;0.4;-347.12;-1.05
2143;155481;214;OFF-PA-10004675;30.48;6;0.2;9.91;1.95
2144;155481;214;TEC-PH-10002293;23.99;2;0.4;-4.8;-0.4
2145;155481;214;OFF-FA-10002780;16.69;7;0.2;5.42;2.27
2146;152051;743;FUR-CH-10002965;422.06;3;0.3;-18.09;-0.13
2147;152051;743;OFF-BI-10004781;38.09;4;0.7;-27.93;-2.93
2148;152051;743;OFF-ST-10001713;254.35;6;0.2;-50.87;-1.2
2149;141607;788;FUR-FU-10003975;43.31;1;0;4.33;0.1
2150;102771;228;TEC-PH-10001536;84.95;5;0;22.09;1.3
2151;139969;58;FUR-CH-10001973;233.06;3;0.3;-53.27;-0.69
2152;167360;628;TEC-AC-10001772;111.79;7;0;43.6;2.73
2153;123505;36;OFF-PA-10002586;14.94;3;0;7.02;1.41
2154;117282;191;OFF-BI-10004094;14.16;2;0.2;5.13;0.72
2155;120460;78;FUR-FU-10004973;22.61;3;0.6;-10.17;-1.35
2156;111115;448;OFF-FA-10000624;21.48;6;0;10.74;3
2157;124646;230;OFF-ST-10001097;501.81;3;0;0;0
2158;124646;230;OFF-ST-10001469;161.94;3;0;9.72;0.18
2159;148166;565;OFF-AR-10004956;17.86;4;0.2;2.01;0.45
2160;159737;129;OFF-BI-10004236;8.81;3;0.8;-14.97;-5.1
2161;141019;476;FUR-FU-10002937;79.38;1;0.2;29.77;0.38
2162;101938;231;OFF-AR-10003696;34.58;1;0;10.03;0.29
2163;166296;418;OFF-PA-10004359;314.55;3;0;150.98;1.44
2164;154018;327;TEC-AC-10002402;191.98;3;0.2;24;0.38
2165;154018;327;OFF-PA-10000551;8.29;2;0.2;3;0.72
2166;154018;327;FUR-FU-10003394;139.92;5;0.6;-150.41;-5.37
2167;154018;327;OFF-AR-10002067;15.87;1;0.2;1.19;0.07
2168;154018;327;OFF-BI-10004140;6.29;7;0.8;-11;-12.24
2169;117870;387;OFF-AR-10004078;14.02;3;0.2;1.75;0.37
2170;117870;387;TEC-AC-10000927;71.98;3;0.2;-9;-0.38
2171;117870;387;TEC-PH-10003931;107.98;3;0.4;-27;-0.75
2172;137491;461;FUR-CH-10004675;305.31;2;0.3;-8.72;-0.06
2173;152296;339;OFF-BI-10004506;19.75;3;0.2;6.91;1.05
2174;112025;464;OFF-BI-10002353;9.26;3;0.8;-13.9;-4.5
2175;132507;173;OFF-ST-10000943;61.79;4;0.2;6.18;0.4
2176;125738;586;OFF-PA-10000740;45.68;2;0;21.01;0.92
2177;125738;586;OFF-PA-10003001;60.12;9;0;28.86;4.32
2178;125738;586;OFF-BI-10001628;41.72;5;0.2;13.04;1.56
2179;125738;586;OFF-PA-10001509;71.6;8;0;32.94;3.68
2180;128818;133;OFF-BI-10000309;85.23;7;0.2;30.9;2.54
2181;128818;133;OFF-LA-10003923;44.4;3;0;22.2;1.5
2182;128818;133;FUR-CH-10002084;442.76;4;0.1;59.04;0.53
2183;128818;133;TEC-MA-10000488;3999.95;5;0;1159.99;1.45
2184;128818;133;TEC-AC-10001767;199.95;5;0;21.99;0.55
2185;128818;133;FUR-FU-10001940;63.68;8;0;28.02;3.52
2186;124576;325;OFF-BI-10002735;54.9;2;0.2;18.53;0.68
2187;101378;639;TEC-AC-10002345;29;2;0;7.25;0.5
2188;143063;339;OFF-EN-10003134;70.08;6;0;35.04;3
2189;143063;339;FUR-FU-10003708;121.3;2;0;25.47;0.42
2190;143063;339;TEC-PH-10003645;1454.49;9;0;378.17;2.34
2191;118913;16;OFF-AP-10000692;60.81;3;0;17.03;0.84
2192;128412;61;OFF-BI-10001718;153.55;3;0.2;51.82;1.01
2193;128412;61;OFF-AP-10002082;65.34;3;0;22.87;1.05
2194;128412;61;OFF-PA-10001125;123.92;4;0;55.76;1.8
2195;128412;61;OFF-AP-10000252;35.1;3;0;12.29;1.05
2196;128412;61;TEC-AC-10003038;44.75;5;0;8.5;0.95
2197;136483;26;OFF-AR-10000940;4.7;2;0.2;0.41;0.17
2198;163013;72;OFF-AR-10001954;14.67;3;0;3.96;0.81
2199;135363;146;OFF-PA-10003177;15.55;3;0.2;5.44;1.05
2200;135363;146;OFF-PA-10000533;5.23;1;0.2;1.7;0.33
2201;165659;473;FUR-FU-10001935;22.2;6;0;9.1;2.46
2202;165659;473;TEC-PH-10002563;881.93;7;0;229.3;1.82
2203;138002;87;OFF-BI-10002160;6.1;2;0.2;2.13;0.7
2204;138002;87;FUR-FU-10004748;191.82;3;0;74.81;1.17
2205;128860;714;FUR-FU-10001473;20.1;1;0.2;1.76;0.09
2206;164350;135;OFF-AR-10000538;67.56;3;0.2;8.44;0.37
2207;103905;62;OFF-BI-10001098;29.93;7;0.8;-46.39;-10.85
2208;103905;62;TEC-PH-10001552;38.27;4;0.2;3.83;0.4
