order_id;order_date;ship_date;realisation_time;ship_id;reg_seller_id
128853;2017-04-21;2017-04-23;2;D1;4
128860;2015-06-29;2015-07-05;6;D3;3
128867;2016-11-03;2016-11-10;7;D3;1
128888;2014-11-15;2014-11-22;7;D3;2
128902;2016-03-11;2016-03-15;4;D3;4
128909;2016-10-09;2016-10-11;2;D2;4
128916;2016-08-18;2016-08-20;2;D2;2
128923;2016-12-09;2016-12-13;4;D3;2
128944;2017-06-19;2017-06-21;2;D2;4
128951;2017-07-15;2017-07-17;2;D1;5
128958;2015-01-24;2015-01-28;4;D3;6
128965;2017-04-17;2017-04-22;5;D3;7
128972;2016-11-13;2016-11-17;4;D3;1
128986;2014-08-03;2014-08-05;2;D2;7
128993;2015-09-12;2015-09-17;5;D2;8
129000;2017-11-25;2017-11-27;2;D2;2
129007;2015-09-13;2015-09-15;2;D1;7
129021;2017-08-23;2017-08-26;3;D2;5
129028;2017-04-01;2017-04-03;2;D1;6
129042;2015-12-12;2015-12-17;5;D3;3
129091;2014-11-22;2014-11-27;5;D3;5
129098;2015-10-09;2015-10-13;4;D3;5
129112;2015-11-29;2015-11-30;1;D1;2
129126;2016-12-14;2016-12-19;5;D3;4
129147;2014-11-02;2014-11-06;4;D3;3
129168;2014-08-17;2014-08-23;6;D3;1
129189;2014-07-21;2014-07-25;4;D3;1
129196;2016-11-01;2016-11-07;6;D3;1
129203;2017-04-17;2017-04-22;5;D3;1
129217;2015-05-10;2015-05-10;0;D0;2
129224;2017-03-17;2017-03-23;6;D3;5
129238;2016-01-31;2016-02-04;4;D3;8
129280;2016-05-03;2016-05-05;2;D1;4
129294;2017-03-16;2017-03-21;5;D3;8
129308;2016-07-07;2016-07-13;6;D3;3
129322;2015-08-08;2015-08-10;2;D2;4
129357;2017-05-14;2017-05-19;5;D3;7
129364;2014-12-08;2014-12-13;5;D3;8
129378;2017-10-01;2017-10-02;1;D1;8
129392;2015-07-08;2015-07-08;0;D0;1
129441;2017-09-07;2017-09-11;4;D3;7
129462;2017-06-16;2017-06-21;5;D2;6
129469;2016-09-23;2016-09-27;4;D3;3
129476;2015-10-15;2015-10-20;5;D3;2
129490;2017-09-26;2017-09-30;4;D3;5
129525;2015-11-15;2015-11-20;5;D3;4
129532;2015-12-08;2015-12-12;4;D3;7
129546;2015-09-28;2015-10-05;7;D3;7
129553;2015-07-27;2015-08-02;6;D3;5
129567;2017-03-17;2017-03-21;4;D2;8
129574;2014-05-26;2014-05-29;3;D1;8
129581;2017-12-11;2017-12-18;7;D3;4
129609;2014-03-22;2014-03-22;0;D0;2
129630;2016-09-04;2016-09-04;0;D0;7
129637;2015-12-17;2015-12-22;5;D3;2
129686;2016-11-27;2016-11-29;2;D2;1
129693;2016-11-26;2016-12-02;6;D3;8
129700;2015-05-04;2015-05-05;1;D1;1
129707;2017-04-25;2017-04-29;4;D3;8
129714;2016-09-01;2016-09-03;2;D1;3
129728;2016-05-30;2016-06-06;7;D3;8
129770;2015-02-21;2015-02-23;2;D2;8
129777;2017-07-03;2017-07-09;6;D3;4
129805;2017-12-28;2018-01-02;5;D3;7
129819;2014-12-13;2014-12-15;2;D2;6
129833;2017-12-09;2017-12-15;6;D3;1
129847;2016-09-02;2016-09-04;2;D1;1
129854;2015-08-22;2015-08-26;4;D3;4
129861;2016-06-17;2016-06-23;6;D3;3
129868;2016-12-26;2016-12-31;5;D3;8
129896;2015-06-15;2015-06-20;5;D3;8
129903;2016-12-01;2016-12-04;3;D2;1
129910;2017-03-30;2017-04-03;4;D3;6
129917;2015-10-02;2015-10-03;1;D1;8
129924;2014-07-12;2014-07-17;5;D3;8
129938;2014-12-15;2014-12-17;2;D2;3
130001;2016-04-23;2016-04-28;5;D3;5
130022;2015-08-10;2015-08-16;6;D3;2
130029;2016-07-03;2016-07-06;3;D1;7
130036;2017-08-27;2017-08-27;0;D0;4
130043;2017-09-15;2017-09-19;4;D3;2
130050;2016-07-16;2016-07-18;2;D2;2
130078;2016-08-08;2016-08-14;6;D3;1
130092;2014-01-11;2014-01-14;3;D1;4
130106;2017-05-22;2017-05-26;4;D3;8
130113;2015-12-27;2015-12-31;4;D3;8
130141;2017-10-22;2017-10-24;2;D2;7
130148;2017-09-24;2017-09-28;4;D2;7
130155;2014-05-19;2014-05-22;3;D1;5
130162;2016-10-28;2016-11-01;4;D3;8
130183;2015-11-13;2015-11-17;4;D3;2
130204;2015-09-03;2015-09-09;6;D3;8
130211;2017-10-22;2017-10-22;0;D0;2
130218;2015-03-23;2015-03-26;3;D1;5
130225;2016-09-11;2016-09-17;6;D3;1
130253;2015-12-14;2015-12-18;4;D3;8
130267;2016-09-19;2016-09-23;4;D3;7
130274;2014-05-03;2014-05-05;2;D1;1
130288;2016-11-26;2016-11-30;4;D2;3
130302;2017-09-14;2017-09-19;5;D3;4
130309;2017-12-17;2017-12-21;4;D3;5
130351;2017-12-05;2017-12-08;3;D1;2
130358;2014-06-23;2014-06-26;3;D1;5
130365;2015-04-25;2015-04-29;4;D3;1
130379;2014-05-25;2014-05-29;4;D3;1
130386;2017-11-12;2017-11-18;6;D3;1
130393;2016-12-01;2016-12-03;2;D2;1
130400;2016-03-08;2016-03-12;4;D3;1
130407;2016-09-02;2016-09-06;4;D3;3
130421;2014-03-03;2014-03-07;4;D3;1
130428;2014-03-31;2014-03-31;0;D0;5
130442;2016-12-16;2016-12-19;3;D1;6
130449;2014-09-06;2014-09-09;3;D1;8
130456;2015-08-21;2015-08-26;5;D3;8
130477;2016-04-08;2016-04-12;4;D3;8
130484;2016-08-22;2016-08-27;5;D3;8
130491;2015-02-08;2015-02-11;3;D1;2
130505;2017-10-12;2017-10-12;0;D0;4
130512;2015-08-21;2015-08-25;4;D3;4
130519;2015-09-15;2015-09-15;0;D0;6
130526;2017-11-26;2017-11-29;3;D1;2
130554;2015-04-07;2015-04-09;2;D1;3
130575;2014-12-14;2014-12-16;2;D1;1
130603;2017-09-30;2017-10-06;6;D3;2
130610;2015-07-05;2015-07-10;5;D3;2
130624;2014-06-21;2014-06-24;3;D1;3
130631;2017-12-29;2018-01-02;4;D3;8
130638;2016-05-16;2016-05-19;3;D2;7
130659;2015-12-04;2015-12-09;5;D2;3
130673;2014-05-20;2014-05-22;2;D2;1
130680;2016-06-24;2016-06-29;5;D3;7
130687;2017-09-07;2017-09-10;3;D1;7
130715;2017-09-16;2017-09-20;4;D3;8
130729;2014-10-24;2014-10-29;5;D3;7
130736;2015-12-07;2015-12-09;2;D1;7
130764;2017-10-27;2017-10-28;1;D1;7
130771;2017-07-29;2017-08-03;5;D3;1
130778;2016-11-19;2016-11-25;6;D3;3
130785;2015-09-05;2015-09-09;4;D3;8
130792;2015-04-28;2015-05-05;7;D3;2
130799;2016-11-11;2016-11-16;5;D2;8
130813;2014-01-06;2014-01-08;2;D2;7
130820;2016-11-15;2016-11-15;0;D0;6
130834;2017-11-03;2017-11-06;3;D2;5
130841;2017-07-28;2017-08-01;4;D3;8
130848;2015-10-25;2015-10-25;0;D0;7
130855;2015-12-29;2016-01-05;7;D3;4
130869;2014-11-17;2014-11-21;4;D3;1
130876;2015-05-12;2015-05-16;4;D2;3
130883;2015-09-26;2015-10-02;6;D3;8
130890;2015-11-02;2015-11-06;4;D3;7
130904;2017-04-11;2017-04-16;5;D3;5
130911;2016-03-24;2016-03-26;2;D2;3
130918;2014-08-22;2014-08-24;2;D2;5
130946;2016-04-08;2016-04-12;4;D3;2
130953;2017-07-29;2017-08-03;5;D3;1
130960;2014-12-30;2015-01-04;5;D3;2
130967;2017-03-10;2017-03-16;6;D3;3
130974;2015-11-27;2015-11-29;2;D2;4
130995;2015-11-01;2015-11-06;5;D3;4
131002;2014-09-07;2014-09-12;5;D2;2
131009;2014-03-01;2014-03-05;4;D3;2
131016;2017-09-18;2017-09-20;2;D1;2
131037;2017-08-22;2017-08-23;1;D1;7
131051;2014-12-01;2014-12-05;4;D3;8
131058;2016-12-27;2016-12-31;4;D3;8
131065;2016-11-14;2016-11-16;2;D2;5
131072;2015-11-05;2015-11-05;0;D0;7
131093;2016-09-17;2016-09-20;3;D2;4
131114;2016-12-09;2016-12-13;4;D2;2
131128;2015-10-19;2015-10-20;1;D1;4
131149;2016-07-10;2016-07-14;4;D3;2
131156;2017-04-03;2017-04-07;4;D3;3
131205;2016-09-04;2016-09-08;4;D3;5
131212;2017-12-05;2017-12-09;4;D3;8
131233;2017-04-14;2017-04-19;5;D3;3
131247;2014-03-30;2014-04-04;5;D3;7
131254;2017-11-19;2017-11-21;2;D1;1
131275;2014-03-18;2014-03-24;6;D3;7
131282;2017-02-05;2017-02-08;3;D2;2
131289;2016-12-08;2016-12-14;6;D3;7
131296;2016-10-04;2016-10-09;5;D3;4
131303;2017-11-28;2017-12-02;4;D3;8
131310;2014-07-12;2014-07-18;6;D3;8
131338;2015-08-09;2015-08-12;3;D1;4
131352;2015-10-08;2015-10-13;5;D3;1
131359;2015-10-30;2015-11-02;3;D2;7
131366;2017-11-24;2017-11-29;5;D3;4
131380;2016-03-28;2016-03-31;3;D2;8
131387;2014-04-28;2014-04-30;2;D1;8
131422;2015-11-05;2015-11-09;4;D3;6
131450;2014-08-08;2014-08-15;7;D3;7
131457;2015-10-31;2015-11-06;6;D3;8
131492;2017-10-19;2017-10-24;5;D2;7
131499;2016-09-08;2016-09-10;2;D1;3
131527;2014-12-01;2014-12-07;6;D3;5
131534;2015-03-28;2015-04-02;5;D3;7
131541;2014-07-28;2014-07-28;0;D0;6
131576;2016-11-22;2016-11-26;4;D3;2
131583;2017-06-10;2017-06-10;0;D0;3
131597;2015-09-14;2015-09-18;4;D3;7
131611;2016-11-05;2016-11-09;4;D3;2
131618;2017-06-17;2017-06-20;3;D1;2
131625;2017-09-01;2017-09-05;4;D2;3
131632;2017-10-31;2017-11-04;4;D3;1
131639;2016-12-17;2016-12-23;6;D3;7
131653;2017-01-29;2017-02-05;7;D3;3
131674;2016-11-29;2016-12-01;2;D2;1
131695;2017-06-30;2017-07-06;6;D3;3
131737;2016-03-17;2016-03-17;0;D0;3
131744;2016-06-18;2016-06-20;2;D2;3
131758;2015-05-28;2015-06-01;4;D3;3
131779;2015-06-12;2015-06-17;5;D3;4
131800;2014-12-30;2015-01-04;5;D3;3
131807;2017-10-05;2017-10-10;5;D3;7
131828;2017-02-11;2017-02-13;2;D2;7
131835;2016-07-17;2016-07-21;4;D3;3
131842;2015-12-05;2015-12-08;3;D1;5
131849;2017-06-06;2017-06-10;4;D3;7
131856;2015-05-12;2015-05-17;5;D3;2
131870;2014-09-09;2014-09-11;2;D1;4
131884;2015-12-06;2015-12-06;0;D0;4
131891;2016-07-29;2016-07-31;2;D1;6
131905;2014-02-06;2014-02-09;3;D1;5
131912;2016-10-29;2016-11-01;3;D2;7
131926;2014-06-01;2014-06-06;5;D2;2
131947;2014-09-17;2014-09-22;5;D3;7
131954;2017-01-21;2017-01-25;4;D3;8
131961;2017-12-08;2017-12-11;3;D1;3
131968;2016-11-11;2016-11-15;4;D3;5
131982;2014-03-07;2014-03-11;4;D2;8
132010;2014-10-13;2014-10-15;2;D1;6
132017;2016-09-26;2016-09-27;1;D1;2
132031;2017-04-23;2017-04-27;4;D3;5
132059;2017-09-23;2017-09-29;6;D3;7
132066;2016-10-16;2016-10-20;4;D3;4
132080;2015-08-22;2015-08-25;3;D1;3
132094;2016-08-26;2016-09-02;7;D3;3
132101;2015-03-19;2015-03-25;6;D3;8
132122;2017-07-09;2017-07-14;5;D3;1
132136;2015-03-08;2015-03-12;4;D3;1
132143;2016-09-03;2016-09-05;2;D1;4
132178;2017-05-03;2017-05-08;5;D2;8
132185;2017-11-27;2017-12-02;5;D3;6
132199;2017-05-03;2017-05-08;5;D3;4
132206;2017-06-16;2017-06-21;5;D3;2
132213;2017-04-25;2017-04-26;1;D1;6
132220;2017-11-12;2017-11-16;4;D3;8
132227;2014-11-04;2014-11-10;6;D3;3
132234;2017-10-16;2017-10-18;2;D1;3
132262;2017-09-21;2017-09-23;2;D1;8
132276;2015-02-23;2015-02-28;5;D3;3
132290;2017-03-10;2017-03-14;4;D3;2
132297;2017-05-27;2017-06-02;6;D3;5
132304;2016-06-14;2016-06-18;4;D3;8
132318;2015-10-30;2015-11-02;3;D1;5
132339;2017-08-19;2017-08-23;4;D3;4
132346;2017-11-07;2017-11-11;4;D3;4
132353;2017-09-15;2017-09-17;2;D1;2
132374;2015-02-22;2015-02-24;2;D2;2
132381;2017-08-22;2017-08-24;2;D1;4
132388;2015-10-10;2015-10-12;2;D1;7
132409;2016-05-26;2016-06-01;6;D3;3
132423;2016-04-15;2016-04-19;4;D3;1
132430;2017-10-09;2017-10-11;2;D1;3
132437;2017-09-08;2017-09-13;5;D2;4
132444;2017-11-18;2017-11-21;3;D1;8
132451;2014-09-26;2014-09-27;1;D1;8
132465;2015-09-11;2015-09-15;4;D2;4
132479;2016-09-24;2016-09-26;2;D1;1
132486;2015-10-23;2015-10-27;4;D2;7
132500;2014-09-08;2014-09-12;4;D3;7
132507;2015-07-30;2015-08-03;4;D2;2
132521;2017-09-23;2017-09-25;2;D2;8
132542;2014-10-06;2014-10-08;2;D2;1
132549;2016-11-25;2016-11-30;5;D3;5
132570;2015-10-31;2015-11-02;2;D2;4
132577;2016-11-22;2016-11-27;5;D3;1
132584;2017-08-26;2017-08-27;1;D1;1
132612;2014-06-09;2014-06-11;2;D2;5
132619;2017-08-31;2017-09-05;5;D3;7
132626;2015-07-09;2015-07-14;5;D3;3
132633;2015-02-03;2015-02-05;2;D2;7
132647;2017-02-17;2017-02-23;6;D3;4
132661;2016-10-23;2016-10-29;6;D3;4
132675;2017-09-24;2017-09-28;4;D3;6
132682;2017-06-08;2017-06-10;2;D2;1
132731;2016-11-24;2016-11-28;4;D3;1
132738;2017-08-04;2017-08-07;3;D1;8
132745;2014-10-01;2014-10-05;4;D3;8
132787;2014-09-19;2014-09-23;4;D3;8
132801;2014-10-07;2014-10-12;5;D3;2
132815;2015-09-19;2015-09-22;3;D2;8
132829;2016-12-23;2016-12-26;3;D2;1
132836;2015-06-01;2015-06-05;4;D3;1
132857;2016-12-11;2016-12-17;6;D3;5
132864;2014-12-02;2014-12-07;5;D3;4
132899;2016-04-07;2016-04-11;4;D3;3
132906;2015-09-10;2015-09-14;4;D3;7
132913;2014-12-24;2014-12-26;2;D1;8
132927;2017-12-09;2017-12-15;6;D3;3
132934;2017-06-20;2017-06-26;6;D3;3
132941;2015-05-25;2015-05-28;3;D1;1
132948;2015-03-27;2015-04-03;7;D3;8
132955;2017-06-24;2017-06-28;4;D3;3
132962;2014-09-13;2014-09-16;3;D1;4
132976;2017-10-13;2017-10-17;4;D3;4
132983;2014-04-28;2014-05-03;5;D3;4
132990;2016-08-01;2016-08-03;2;D2;4
132997;2016-11-07;2016-11-09;2;D1;3
133004;2017-08-31;2017-09-05;5;D3;1
133025;2015-09-17;2015-09-19;2;D2;8
133046;2017-07-27;2017-08-01;5;D2;7
133067;2017-05-04;2017-05-10;6;D3;3
133074;2017-09-21;2017-09-25;4;D3;7
133081;2017-03-11;2017-03-15;4;D3;4
133095;2017-06-04;2017-06-04;0;D0;6
133102;2017-08-17;2017-08-24;7;D3;1
133123;2016-09-06;2016-09-11;5;D3;5
133130;2014-09-27;2014-10-01;4;D3;7
133144;2016-05-16;2016-05-21;5;D2;8
133158;2014-08-19;2014-08-21;2;D2;7
133200;2017-05-06;2017-05-11;5;D3;2
133207;2017-11-27;2017-12-03;6;D3;8
133228;2014-04-04;2014-04-09;5;D3;1
133235;2017-08-01;2017-08-04;3;D1;6
133242;2015-06-18;2015-06-24;6;D3;6
133249;2017-07-08;2017-07-11;3;D1;8
133256;2017-06-26;2017-06-27;1;D1;2
133263;2017-03-31;2017-04-02;2;D2;5
133270;2014-06-06;2014-06-09;3;D1;4
133305;2014-07-11;2014-07-15;4;D3;4
133312;2017-11-25;2017-11-29;4;D3;7
133319;2016-09-05;2016-09-11;6;D3;4
133333;2017-09-18;2017-09-22;4;D3;1
133340;2016-12-09;2016-12-13;4;D3;2
133354;2014-02-22;2014-02-24;2;D1;7
133361;2017-05-14;2017-05-17;3;D1;4
133368;2016-01-14;2016-01-20;6;D3;5
133389;2014-06-22;2014-06-22;0;D0;8
133396;2015-08-13;2015-08-15;2;D1;6
133424;2014-03-30;2014-04-04;5;D3;8
133431;2017-12-17;2017-12-21;4;D3;7
133445;2015-10-05;2015-10-09;4;D3;7
133452;2015-04-13;2015-04-19;6;D3;8
133487;2017-05-06;2017-05-09;3;D2;8
133494;2015-03-01;2015-03-05;4;D3;4
133501;2017-08-27;2017-09-01;5;D3;6
133508;2016-04-17;2016-04-21;4;D3;2
133536;2015-03-28;2015-03-30;2;D2;4
133543;2014-12-22;2014-12-26;4;D3;8
133550;2016-07-31;2016-08-06;6;D3;2
133585;2015-03-01;2015-03-04;3;D1;1
133592;2014-12-31;2015-01-07;7;D3;4
133613;2016-06-17;2016-06-22;5;D3;4
133620;2017-11-13;2017-11-18;5;D3;4
133627;2015-05-31;2015-06-07;7;D3;3
133634;2014-11-05;2014-11-10;5;D3;6
133641;2017-05-14;2017-05-21;7;D3;5
133648;2017-06-25;2017-07-02;7;D3;7
133669;2016-10-21;2016-10-27;6;D3;4
133690;2014-08-03;2014-08-05;2;D1;7
133697;2016-10-20;2016-10-24;4;D2;2
133704;2014-09-20;2014-09-26;6;D3;7
133711;2016-11-26;2016-11-29;3;D1;5
133718;2017-07-23;2017-07-26;3;D1;7
133725;2016-05-23;2016-05-28;5;D3;2
133753;2014-06-09;2014-06-13;4;D2;1
133781;2017-06-22;2017-06-23;1;D1;6
133795;2016-12-18;2016-12-24;6;D3;8
133802;2016-03-14;2016-03-20;6;D3;8
133809;2014-11-18;2014-11-23;5;D2;3
133816;2016-05-10;2016-05-13;3;D2;3
133823;2017-05-11;2017-05-12;1;D0;8
133830;2014-12-05;2014-12-10;5;D3;7
133837;2015-04-13;2015-04-18;5;D3;7
133851;2014-06-09;2014-06-16;7;D3;7
133865;2017-05-08;2017-05-12;4;D3;8
133872;2016-06-14;2016-06-17;3;D1;5
133879;2016-03-21;2016-03-28;7;D3;1
133928;2017-06-11;2017-06-17;6;D3;6
133935;2016-09-18;2016-09-22;4;D3;8
133949;2014-12-31;2014-12-31;0;D0;7
133963;2014-05-18;2014-05-22;4;D2;2
133977;2015-09-06;2015-09-08;2;D2;6
134026;2015-04-26;2015-05-02;6;D3;5
134054;2014-10-10;2014-10-10;0;D0;7
134061;2014-04-29;2014-05-04;5;D3;3
134075;2015-12-12;2015-12-16;4;D3;8
134082;2015-12-11;2015-12-17;6;D3;8
134096;2017-09-24;2017-09-29;5;D3;5
134103;2014-01-30;2014-02-04;5;D3;1
134110;2016-11-17;2016-11-18;1;D1;1
134117;2015-12-17;2015-12-19;2;D2;8
134138;2016-02-16;2016-02-20;4;D3;3
134152;2017-05-27;2017-05-31;4;D3;8
134173;2017-09-16;2017-09-21;5;D3;3
134180;2016-11-03;2016-11-07;4;D3;3
134187;2014-11-04;2014-11-11;7;D3;8
134194;2017-12-25;2018-01-01;7;D3;2
134201;2015-04-10;2015-04-16;6;D3;4
134208;2016-09-17;2016-09-23;6;D3;6
134215;2014-08-04;2014-08-08;4;D3;3
134222;2016-07-10;2016-07-11;1;D0;8
134257;2015-03-16;2015-03-19;3;D2;5
134271;2015-04-18;2015-04-23;5;D2;3
134278;2014-07-06;2014-07-08;2;D1;3
134285;2017-12-07;2017-12-12;5;D3;2
134306;2017-07-08;2017-07-12;4;D3;4
134313;2014-11-01;2014-11-07;6;D3;7
134334;2016-02-14;2016-02-15;1;D1;4
134348;2016-11-12;2016-11-19;7;D3;8
134362;2016-09-29;2016-10-02;3;D1;4
134369;2016-09-16;2016-09-22;6;D3;7
134376;2016-10-02;2016-10-06;4;D3;4
134404;2017-12-27;2017-12-27;0;D0;3
134418;2017-09-15;2017-09-20;5;D3;7
134425;2016-12-08;2016-12-12;4;D2;2
134439;2017-09-18;2017-09-23;5;D2;2
134474;2016-01-05;2016-01-07;2;D2;6
134481;2017-08-27;2017-09-01;5;D3;4
134488;2016-09-24;2016-10-01;7;D3;4
134495;2017-04-01;2017-04-04;3;D2;5
134516;2016-09-20;2016-09-25;5;D3;5
134544;2016-03-17;2016-03-19;2;D2;8
134551;2014-12-20;2014-12-25;5;D3;6
134558;2015-12-19;2015-12-24;5;D2;3
134565;2017-06-11;2017-06-13;2;D2;8
134572;2014-04-20;2014-04-22;2;D2;2
134607;2017-10-03;2017-10-08;5;D2;3
134614;2014-09-20;2014-09-25;5;D3;1
134621;2014-12-21;2014-12-28;7;D3;5
134635;2017-04-15;2017-04-17;2;D2;8
134642;2017-02-25;2017-03-01;4;D3;5
134649;2017-01-26;2017-01-31;5;D2;5
134656;2016-09-28;2016-10-01;3;D1;2
134677;2014-10-06;2014-10-10;4;D3;7
134691;2016-11-14;2016-11-18;4;D3;2
134712;2014-11-29;2014-12-04;5;D3;2
134719;2015-10-10;2015-10-15;5;D3;6
134726;2014-11-02;2014-11-07;5;D2;7
134733;2014-09-23;2014-09-28;5;D3;7
134747;2015-10-12;2015-10-17;5;D2;1
134761;2016-11-30;2016-11-30;0;D0;6
134775;2016-10-28;2016-10-29;1;D1;8
134782;2015-12-27;2015-12-31;4;D3;5
134789;2016-04-08;2016-04-15;7;D3;5
134796;2017-06-25;2017-07-01;6;D3;2
134803;2016-05-28;2016-06-03;6;D3;7
134810;2017-05-09;2017-05-10;1;D1;6
134838;2017-02-19;2017-02-20;1;D1;7
134845;2017-04-17;2017-04-23;6;D3;8
134859;2015-10-04;2015-10-09;5;D3;3
134880;2017-10-27;2017-11-01;5;D3;7
134887;2016-03-25;2016-03-25;0;D0;1
134894;2015-12-07;2015-12-11;4;D3;6
134908;2016-06-05;2016-06-09;4;D3;3
134915;2017-11-12;2017-11-12;0;D0;7
134922;2015-11-07;2015-11-11;4;D3;3
134936;2016-12-19;2016-12-25;6;D3;8
134943;2015-12-05;2015-12-06;1;D1;1
134971;2014-06-07;2014-06-10;3;D2;2
134978;2017-11-12;2017-11-15;3;D2;3
134992;2015-09-22;2015-09-26;4;D2;5
135013;2017-07-24;2017-07-24;0;D0;7
135020;2015-05-28;2015-06-02;5;D3;3
135034;2017-08-01;2017-08-03;2;D1;1
135062;2017-08-31;2017-09-04;4;D2;5
135069;2017-04-10;2017-04-14;4;D3;4
135076;2017-04-13;2017-04-17;4;D3;8
135090;2014-11-22;2014-11-26;4;D3;7
135111;2017-12-28;2018-01-02;5;D3;2
135167;2017-06-15;2017-06-20;5;D3;8
135174;2015-04-30;2015-05-02;2;D2;4
135209;2016-12-29;2016-12-31;2;D2;5
135230;2017-09-01;2017-09-07;6;D3;7
135251;2015-08-06;2015-08-10;4;D3;1
135265;2016-07-07;2016-07-09;2;D2;7
135272;2015-12-07;2015-12-12;5;D3;8
135279;2017-04-09;2017-04-11;2;D1;4
135307;2017-11-26;2017-11-27;1;D1;2
135314;2015-07-09;2015-07-14;5;D2;3
135363;2015-03-28;2015-04-02;5;D3;4
135377;2017-12-13;2017-12-18;5;D3;3
135391;2015-02-09;2015-02-11;2;D2;1
135405;2014-01-09;2014-01-13;4;D3;2
135419;2017-11-03;2017-11-09;6;D3;7
135461;2016-02-07;2016-02-10;3;D2;8
135489;2015-09-19;2015-09-22;3;D2;3
135503;2017-12-10;2017-12-15;5;D3;6
135510;2015-09-05;2015-09-12;7;D3;6
135538;2015-12-24;2015-12-28;4;D3;8
135545;2015-11-24;2015-11-30;6;D3;8
135580;2015-12-30;2016-01-03;4;D3;7
135587;2017-12-07;2017-12-12;5;D3;6
135594;2016-06-30;2016-07-03;3;D2;1
135608;2014-12-08;2014-12-10;2;D2;8
135622;2015-12-08;2015-12-11;3;D2;2
135636;2016-10-08;2016-10-13;5;D3;5
135650;2017-03-23;2017-03-27;4;D3;2
135657;2014-06-03;2014-06-07;4;D2;7
135685;2015-11-16;2015-11-18;2;D2;2
135692;2017-04-27;2017-05-01;4;D3;2
135699;2014-08-29;2014-08-29;0;D0;7
135720;2016-12-11;2016-12-13;2;D2;7
135727;2015-05-11;2015-05-16;5;D2;7
135755;2014-05-03;2014-05-10;7;D3;4
135776;2016-12-23;2016-12-30;7;D3;8
135783;2017-04-22;2017-04-24;2;D1;8
135853;2015-12-11;2015-12-14;3;D1;2
135860;2017-12-01;2017-12-07;6;D3;2
135881;2014-05-23;2014-05-27;4;D3;4
135909;2017-10-13;2017-10-20;7;D3;7
135923;2016-01-22;2016-01-28;6;D3;5
135937;2017-02-20;2017-02-27;7;D3;8
135965;2016-09-22;2016-09-25;3;D1;4
135972;2014-09-21;2014-09-23;2;D2;7
135986;2017-06-20;2017-06-27;7;D3;6
135993;2014-05-28;2014-06-02;5;D3;7
136000;2017-09-22;2017-09-25;3;D2;3
136007;2017-02-23;2017-03-02;7;D3;8
136021;2016-08-14;2016-08-18;4;D3;8
136049;2016-12-23;2016-12-28;5;D3;4
136063;2017-12-15;2017-12-19;4;D3;1
136105;2015-06-12;2015-06-16;4;D3;2
136126;2016-05-24;2016-05-24;0;D0;5
136133;2016-08-18;2016-08-23;5;D2;4
136147;2015-11-13;2015-11-18;5;D3;5
136189;2017-12-07;2017-12-11;4;D3;6
136196;2015-11-28;2015-12-04;6;D3;3
136224;2015-05-31;2015-05-31;0;D0;5
136231;2016-09-05;2016-09-07;2;D2;6
136238;2017-12-26;2018-01-01;6;D3;1
136259;2015-11-05;2015-11-08;3;D1;3
136280;2014-11-29;2014-12-06;7;D3;3
136287;2016-06-13;2016-06-17;4;D3;2
136301;2016-03-13;2016-03-15;2;D2;7
136308;2017-11-16;2017-11-16;0;D0;8
136322;2016-10-21;2016-10-26;5;D3;5
136329;2016-07-09;2016-07-13;4;D3;3
136336;2014-04-21;2014-04-26;5;D3;6
136350;2017-06-24;2017-06-26;2;D2;4
136364;2017-07-13;2017-07-17;4;D2;4
136371;2016-03-19;2016-03-21;2;D2;3
136378;2015-04-02;2015-04-07;5;D3;2
136399;2014-12-16;2014-12-17;1;D1;8
136406;2016-04-15;2016-04-17;2;D2;8
136420;2015-11-20;2015-11-21;1;D1;7
136427;2015-06-20;2015-06-23;3;D1;8
136434;2016-12-01;2016-12-07;6;D3;1
136448;2017-09-16;2017-09-18;2;D1;4
136469;2015-07-11;2015-07-12;1;D1;4
136476;2015-04-05;2015-04-10;5;D3;6
136483;2016-12-01;2016-12-06;5;D3;5
136497;2017-04-16;2017-04-20;4;D3;4
136511;2017-03-23;2017-03-25;2;D2;4
136539;2017-12-28;2018-01-01;4;D3;1
136567;2014-12-20;2014-12-21;1;D1;5
136581;2016-11-10;2016-11-12;2;D1;3
136595;2016-09-05;2016-09-07;2;D1;2
136609;2017-08-06;2017-08-11;5;D3;2
136623;2017-07-11;2017-07-16;5;D3;7
136644;2014-06-16;2014-06-22;6;D3;2
136651;2017-04-23;2017-04-25;2;D2;7
136658;2015-09-10;2015-09-17;7;D3;3
136672;2017-03-07;2017-03-12;5;D3;4
136679;2017-11-14;2017-11-18;4;D3;2
136686;2016-12-12;2016-12-16;4;D3;8
136700;2015-12-06;2015-12-11;5;D2;7
136707;2017-11-12;2017-11-15;3;D1;8
136721;2017-04-08;2017-04-12;4;D3;2
136728;2015-09-13;2015-09-17;4;D2;1
136735;2015-07-26;2015-08-02;7;D3;7
136742;2014-04-06;2014-04-10;4;D3;3
136749;2015-12-25;2015-12-27;2;D2;6
136770;2016-08-14;2016-08-18;4;D3;3
136784;2017-04-30;2017-05-05;5;D3;7
136798;2015-05-08;2015-05-12;4;D3;2
136805;2015-05-23;2015-05-27;4;D2;1
136812;2016-11-18;2016-11-23;5;D3;2
136826;2017-06-16;2017-06-20;4;D3;6
136861;2014-09-05;2014-09-07;2;D1;5
